unit_nr,cycle,sensor2,sensor3,sensor4,sensor7,sensor8,sensor9,sensor15,sensor17,sensor20,sensor21,RUL
21,110,-0.88179452,-0.590950589,0.830655238,0.194661023,-0.657215703,-0.177650555,-0.094538441,-0.781709786,0.407925773,0.970866854,85
21,111,0.578085329,0.720417668,0.542889823,0.16076543,0.188048077,-0.215689994,-0.835790158,-0.136017565,0.407925773,0.655850218,84
21,112,-0.321840605,0.907988999,0.011801528,-0.189489033,0.04717078,-0.238785368,0.262755552,-0.136017565,-0.42198626,0.569012787,83
21,113,-0.041863648,0.328964457,0.002913021,-0.471952309,-0.234583813,-0.5584978,-0.625146684,-0.136017565,0.020633491,-0.743710498,82
21,114,1.378019493,1.274976384,0.405117964,0.330243396,-0.37546111,-0.238332518,0.492063637,-0.136017565,-0.42198626,-0.13030567,81
21,115,-0.661812625,-0.457204075,0.202904429,1.075946446,-0.938970296,-0.170857798,0.56405571,1.155366876,-0.090021447,-0.613454353,80
21,116,0.33810508,-1.385274396,0.740659104,-0.26857875,-0.516338406,-0.31758135,-0.086539322,-0.781709786,-0.145348916,-0.369570505,79
21,117,0.018131415,-0.060857699,0.184016351,-0.178190502,0.328925373,-0.381433266,0.420071564,-0.781709786,0.241943366,0.659545428,78
21,118,0.638080392,0.560574274,0.46622645,0.262452209,-0.516338406,-0.478343267,0.774699184,1.155366876,-0.587968667,0.047988204,77
21,119,0.158119893,-0.196235268,-0.297074092,0.522318424,-0.938970296,0.178289914,1.030670999,-0.136017565,0.186615897,0.390718914,76
21,120,0.278110018,-0.778521919,0.124018929,0.838677293,-0.093706516,-0.07621205,-0.414503211,-0.136017565,1.51447515,0.117273388,75
21,121,-0.841797812,-0.015188158,-0.000420169,0.285049271,-0.234583813,0.056925989,0.009450109,-0.136017565,0.07596096,-0.128458065,74
21,122,-0.221848835,0.76934932,0.351786922,-0.042608129,0.04717078,-0.53947808,0.569388456,-1.427402006,0.352598304,0.683564291,73
21,123,0.118123185,-1.145509304,0.678439555,0.431930175,0.188048077,-0.23063406,0.102773167,-1.427402006,-0.034693978,0.902505473,72
21,124,0.278110018,-0.356078662,0.285123119,0.036481588,0.188048077,-0.145951022,-0.14519953,-1.427402006,0.407925773,1.020752187,71
21,125,-0.10185871,0.759562989,0.202904429,0.454527237,-0.37546111,0.336334728,-0.662475908,-0.136017565,-0.311331323,-0.248552384,70
21,126,-0.561820854,0.134868907,0.004024084,0.556214017,-0.657215703,0.235801924,0.124104152,0.509674655,-0.366658791,0.07293087,69
21,127,0.018131415,-0.157089947,-0.935935535,0.296347803,-0.516338406,0.057378839,0.262755552,-0.136017565,-0.145348916,0.323281335,68
21,128,1.45801291,-0.279419075,-0.274852824,-0.381564061,-0.516338406,0.186441223,0.809362034,0.509674655,0.684563117,0.044292994,67
21,129,0.158119893,0.664961797,-0.204855831,0.793483169,0.89243456,0.447735944,0.038780213,-0.136017565,-0.200676385,-0.606987735,66
21,130,0.258111664,-0.333243892,0.130685309,0.680497859,-0.516338406,0.16425155,0.489397264,0.509674655,-0.42198626,-0.191276632,65
21,131,0.938055703,-0.905744213,0.148462323,-0.302474344,-0.093706516,0.333164775,0.276087417,0.509674655,-0.532641198,0.053531018,64
21,132,0.158119893,0.160965787,-0.004864423,-0.528444965,-0.37546111,-0.168140695,-0.641144923,0.509674655,-0.311331323,0.945924188,63
21,133,-0.241847189,1.242355283,0.662884668,1.132439101,0.188048077,0.05828454,-0.174529634,1.155366876,-0.145348916,0.060921438,62
21,134,-0.221848835,0.015801888,0.206237619,0.657900796,-0.657215703,0.007112437,0.153434255,0.509674655,-1.196570825,-0.26979984,61
21,135,-0.901792874,-0.303884901,-0.440401268,0.27375074,1.033311856,0.14477898,0.612050426,0.509674655,-0.366658791,-0.430541467,60
21,136,-0.141855418,1.359791246,0.506224731,-0.426758185,0.188048077,0.042434773,0.257422806,0.509674655,0.297270835,-0.502598058,59
21,137,0.518090267,-0.369127103,-0.340405564,0.036481588,0.188048077,0.113079447,0.457400787,-0.136017565,-0.311331323,-0.242085766,58
21,138,0.138121539,-0.664348066,-0.299296218,-0.15559344,0.610679966,0.227650616,-0.193194245,-0.136017565,0.020633491,-0.149705521,57
21,139,0.658078746,0.691058677,0.800656527,-0.099100784,-0.234583813,0.364411457,-0.166530514,-0.781709786,-0.090021447,-0.37511332,56
21,140,0.138121539,0.001122393,-0.030418881,0.37543752,0.751557263,0.28969113,-0.513159015,-0.136017565,1.127182868,-0.185733817,55
21,141,-0.321840605,-0.049440314,-0.037085261,-0.189489033,0.328925373,0.358524401,0.022781974,0.509674655,-0.698623605,-0.729853462,54
21,142,0.378101788,0.213159549,-0.107082254,-0.279877281,-0.093706516,0.315503607,0.332081252,-0.781709786,-0.090021447,0.203187016,53
21,143,1.018049119,1.653381155,1.222860611,0.511019893,-0.093706516,0.619366272,0.724038095,0.509674655,0.131288428,-0.276266457,52
21,144,1.55800468,1.185268356,0.655107224,-0.291175812,-0.234583813,0.346750289,-0.030545487,0.509674655,0.07596096,-0.101667794,51
21,145,0.178118247,0.403992989,0.617331069,-1.11596858,-0.37546111,0.707219263,1.441292454,-0.136017565,-0.532641198,-0.896137903,50
21,146,0.878060641,-0.134255176,1.539513674,0.239855147,-0.657215703,0.035189166,0.574721202,0.509674655,0.131288428,0.221663065,49
21,147,-0.301842251,0.169121063,0.927317752,0.092974244,1.033311856,0.754315712,1.009340015,1.155366876,0.241943366,-0.979280124,48
21,148,0.938055703,-0.390330818,-0.25707581,-0.37026553,0.89243456,0.551891552,0.126770525,-0.136017565,0.186615897,0.153301683,47
21,149,0.458095205,0.684534457,0.491780908,-0.935192083,0.751557263,0.69453945,-0.822458292,-0.136017565,0.407925773,-0.910918742,46
21,150,-0.841797812,1.48048932,0.354009048,-0.381564061,0.04717078,0.523814823,0.577387575,0.509674655,0.573908179,-0.138619892,45
21,151,0.178118247,-0.887802607,0.611775752,-0.562340558,-0.37546111,0.390676785,0.012116482,0.509674655,-1.085915887,-0.519226502,44
21,152,0.298108372,0.790553035,0.354009048,-0.121697847,0.188048077,0.793713703,-0.862453889,1.155366876,-0.42198626,-0.074877522,43
21,153,0.838063933,-1.019918066,1.059534294,-0.471952309,-0.234583813,0.787826646,0.908017838,0.509674655,-1.4178807,-0.153400731,42
21,154,-0.241847189,-0.661085956,1.176195949,-0.110399316,0.188048077,0.780128188,-0.6038157,-0.136017565,-1.030588418,-0.840709756,41
21,155,0.178118247,0.438245145,-0.270408571,-1.093371518,-0.234583813,1.391929173,-0.230523468,-0.136017565,-0.864606011,-0.922928174,40
21,156,0.638080392,1.540838356,0.31178864,-0.833505303,-0.093706516,0.983005199,-0.734467981,-0.781709786,-1.085915887,-0.709529808,39
21,157,0.758070516,1.865418311,0.576221724,-0.291175812,0.751557263,1.037347255,1.129326803,0.509674655,-1.473208169,0.45723269,38
21,158,0.23811331,0.529584228,0.231792077,-0.234683157,0.188048077,0.989345105,0.353412237,0.509674655,-0.090021447,-1.159421602,37
21,159,0.098124831,0.661699687,0.951761147,-0.90129649,-0.234583813,1.039158657,-0.411836838,0.509674655,-0.366658791,-0.513683688,36
21,160,0.758070516,1.746351292,-0.123748205,-1.206356828,0.328925373,1.280527957,0.585386695,1.155366876,-0.587968667,0.083092697,35
21,161,0.218114956,0.718786613,1.2717474,-0.087802253,0.188048077,1.337134266,0.865355868,1.155366876,-1.805172982,-0.033306412,34
21,162,1.258029369,-0.406641369,0.735103788,-0.754415586,0.188048077,1.218034593,1.73192712,-0.136017565,-0.145348916,-1.146488368,33
21,163,1.238031015,0.596457485,0.442894119,-0.471952309,-0.234583813,1.218034593,0.060111198,-0.136017565,-0.532641198,-0.336313617,32
21,164,0.6780771,1.824641934,0.770657816,-0.618833213,0.188048077,1.6595638,1.622605824,1.155366876,-0.809278542,-0.531235934,31
21,165,0.918057349,1.180375191,1.142864048,-1.567909822,0.751557263,1.556766744,0.942680688,1.801059096,-0.477313729,-0.935861409,30
21,166,0.938055703,1.075987668,0.958427527,-0.630131744,-0.657215703,1.703943146,0.686708872,1.155366876,-0.91993348,-1.564047077,29
21,167,-0.021865294,0.377896109,0.899541168,-0.822206772,0.89243456,1.632845623,0.273421044,0.509674655,-0.975260949,-1.39221982,28
21,168,1.538006326,0.483914687,0.88065309,-1.714790726,1.174189153,1.684470576,0.31341664,0.509674655,-1.473208169,-1.070736567,27
21,169,0.538088621,1.336956476,-0.499287627,-0.020011067,0.751557263,2.038599643,0.990675403,0.509674655,-0.477313729,-0.521074107,26
21,170,1.358021139,0.490438907,0.600665119,-1.127267111,0.610679966,1.574427912,0.662711514,0.509674655,-0.753951074,-1.733102926,25
21,171,0.498091913,0.663330742,0.893985851,-1.036878862,-0.234583813,2.084790391,0.825360272,0.509674655,-0.587968667,-0.42407485,24
21,172,0.098124831,1.747982347,1.181751266,-0.551042027,0.89243456,2.053090858,0.553390218,1.155366876,-0.698623605,-0.614378155,23
21,173,1.957971762,-0.124468846,0.787323766,-0.121697847,0.610679966,2.149548008,1.5159509,-0.136017565,-0.311331323,-0.624539982,22
21,174,1.518007972,0.844377852,0.521779619,-0.664027337,0.188048077,1.851572399,1.270644577,1.801059096,-1.4178807,-1.396838833,21
21,175,1.298026077,1.816486659,1.309523555,-1.274148015,0.46980267,2.030448335,2.409185883,1.801059096,-1.4178807,-0.162638756,20
21,176,1.917975054,0.834591521,1.44618435,-0.279877281,0.610679966,2.371897589,0.948013434,1.155366876,-0.587968667,-0.485969614,19
21,177,0.958054057,0.810125696,0.71288252,-1.680895133,0.328925373,2.441183711,0.398740579,1.155366876,-1.085915887,-1.290601551,18
21,178,0.958054057,0.753038769,0.760658245,-1.082072987,0.46980267,2.292648757,1.87057852,1.155366876,-1.583863107,-1.442105153,17
21,179,1.498009618,1.002590191,1.292857604,-0.630131744,0.188048077,2.642249319,1.483954423,0.509674655,-0.975260949,-0.832395534,16
21,180,1.198034306,0.317547072,1.867277371,-1.748686319,-0.234583813,2.679383058,0.825360272,1.801059096,-0.311331323,-1.526171176,15
21,181,1.138039244,1.808331384,1.660619582,-1.22895389,-0.093706516,2.809803993,1.779921835,1.801059096,-1.030588418,-0.907223533,14
21,182,2.697910864,0.635602806,2.061713462,-2.166731968,1.455943746,2.760443292,1.473288931,1.801059096,-1.91582792,-2.100776302,13
21,183,0.938055703,1.411985008,1.412852449,-0.991684738,0.328925373,2.865957451,0.924016076,1.801059096,-1.583863107,-1.801464307,12
21,184,1.657996451,1.840952485,0.613997879,-1.488820105,1.455943746,3.068834462,1.97456707,2.446751316,-2.358447671,-2.006548452,11
21,185,1.258029369,1.092298219,1.400630752,-1.33064067,0.610679966,3.04800334,2.278533602,1.155366876,-1.085915887,-1.512314139,10
21,186,0.998050765,0.925930604,1.782836554,-1.421028918,0.46980267,3.429756286,1.945236966,1.155366876,-1.030588418,-1.723864901,9
21,187,1.378019493,2.504791889,1.368409914,-1.036878862,-0.37546111,3.422057828,1.329304785,1.801059096,-1.251898293,-2.312327064,8
21,188,0.558086975,1.863787256,1.450628604,-1.364536263,0.89243456,3.856341428,2.035893651,1.155366876,-2.524430078,-0.936785211,7
21,189,0.938055703,1.208103127,2.122821948,-1.669596602,0.610679966,3.730901848,0.630715037,1.155366876,-2.137137796,-0.733548671,6
21,190,2.577920739,2.447704962,1.287302287,-0.675325868,0.46980267,3.80018797,1.961235205,1.155366876,-2.137137796,-2.095233487,5
21,191,1.677994805,1.201578907,2.41947587,-1.341939201,1.174189153,4.212281897,1.009340015,2.446751316,-1.307225762,-2.254127509,4
21,192,2.417933906,1.173850971,1.729505512,-1.793880443,1.315066449,4.395686338,1.710596135,2.446751316,-2.579757547,-1.524323571,3
21,193,2.67791251,2.176949824,1.642842568,-1.251550952,0.751557263,4.106767738,1.782588208,2.446751316,-1.528535638,-2.328031705,2
21,194,2.33794049,2.245454136,2.81390337,-2.223224623,1.174189153,4.509351805,1.62793857,3.092443537,-2.081810327,-2.869379943,1
21,195,2.377937198,2.601024136,2.65613237,-1.782581912,1.174189153,4.3594583,2.067890128,3.738135757,-2.081810327,-2.805637573,0
22,1,-0.00186694,0.836222577,-0.047084831,-0.37026553,-0.093706516,-0.77133752,0.009450109,-0.136017565,0.795218055,0.169930128,201
22,2,-0.181852126,0.05820932,0.278456739,-0.505847903,0.89243456,-0.961534718,-0.070541083,-0.136017565,-0.587968667,1.169484382,200
22,3,-0.5418225,-0.196235268,0.126241056,-0.788311179,0.46980267,-0.397735883,-0.321180153,0.509674655,-0.311331323,-1.128012319,199
22,4,-0.521824146,1.031949182,-0.630393105,-0.065205191,-0.37546111,-0.873681726,-0.131867664,-0.781709786,0.407925773,0.044292994,198
22,5,-0.641814271,-0.419689809,-0.108193317,0.759587576,0.46980267,-1.329249299,-0.382506734,0.509674655,-0.753951074,-0.067487103,197
22,6,-0.041863648,-0.494718341,0.461782196,0.431930175,-0.516338406,-0.917155372,0.065443944,-0.136017565,-0.200676385,0.571784195,196
22,7,-0.10185871,0.580146934,-0.310406852,0.251153678,0.328925373,-1.131353644,0.644046903,0.509674655,0.518580711,0.132054227,195
22,8,0.998050765,-0.990559075,1.108421083,0.522318424,0.188048077,-0.594725837,-0.03321186,-0.136017565,0.573908179,0.331595557,194
22,9,0.858062287,-0.029867653,0.095131281,0.228556616,1.737698339,-1.114145326,-0.281184557,0.509674655,0.020633491,0.053531018,193
22,10,-0.781802749,0.200111109,0.29845588,-0.042608129,0.751557263,-0.950213456,0.993341776,-0.136017565,-0.532641198,-0.054553869,192
22,11,-0.141855418,-0.418058754,-0.4970655,0.793483169,0.610679966,-1.03127369,-0.731801608,0.509674655,-0.643296136,0.552384343,191
22,12,0.078126477,-0.612154304,0.522890682,-0.528444965,1.596821043,-1.150373363,0.534725606,-0.136017565,0.131288428,-1.178821454,190
22,13,-0.461829084,0.738359274,0.502891541,-0.777012648,0.328925373,-0.847416399,-0.38783948,0.509674655,-0.090021447,0.179168152,189
22,14,0.418098497,-0.003770772,1.267303146,0.816080231,0.328925373,-1.173921588,-0.35317663,0.509674655,0.241943366,-1.178821454,188
22,15,0.018131415,1.648487989,0.564000027,-1.54531276,1.315066449,-0.881380184,0.345413117,0.509674655,-0.587968667,0.213348843,187
22,16,-0.521824146,-0.618678525,0.201793366,-0.426758185,0.610679966,-1.066143176,0.316083013,0.509674655,0.241943366,0.534832096,186
22,17,0.398100142,-0.429476139,-0.235965606,0.624005203,0.328925373,-1.237320654,-0.291850049,-0.781709786,-0.090021447,0.245681929,185
22,18,-0.081860356,0.343643953,0.064021507,-0.652728806,0.328925373,-1.012706821,-0.355843003,-0.136017565,0.07596096,-0.892442693,184
22,19,0.698075454,-0.79483247,0.501780478,-0.867400896,0.328925373,-0.736920885,-0.030545487,-0.136017565,-0.587968667,0.610583898,183
22,20,1.078044182,0.229470099,0.272901422,-0.212086095,0.610679966,-0.921231026,0.27875379,-0.136017565,1.071855399,-0.544169169,182
22,21,-0.241847189,0.43008987,0.072910014,0.002585995,0.328925373,-0.943420699,-0.467830673,-0.136017565,0.131288428,-0.22083831,181
22,22,-0.021865294,-0.519184167,0.426228168,-0.325071406,0.751557263,-1.046670606,-0.393172226,-0.781709786,-0.200676385,-0.440703294,180
22,23,-0.481827438,0.891678448,0.082909584,0.228556616,0.46980267,-1.000932708,-0.153198649,-0.136017565,-0.145348916,0.674326267,179
22,24,0.458095205,-0.710017607,0.088464901,-0.05390666,0.328925373,-0.824321025,-0.251854453,1.155366876,-0.477313729,-0.121991448,178
22,25,-0.161853772,0.474128356,0.06846576,0.036481588,-0.093706516,-0.76182766,0.590719441,0.509674655,-0.698623605,0.102492548,177
22,26,0.478093559,-0.08695458,0.005135147,-0.833505303,1.174189153,-0.694805791,0.622715918,-0.136017565,0.795218055,-0.598673513,176
22,27,0.018131415,0.014170833,0.202904429,0.307646334,0.46980267,-0.590197333,-0.147865903,-0.136017565,-1.141243356,0.399033136,175
22,28,0.298108372,-0.344661277,0.316232894,-0.562340558,0.89243456,-1.080181541,0.190763479,0.509674655,0.684563117,-0.726158252,174
22,29,0.138121539,-0.276156965,0.285123119,-0.166891971,0.46980267,-1.196111261,-0.017213622,0.509674655,-0.532641198,-0.12661046,173
22,30,0.318106726,0.368109778,0.392896267,-0.042608129,0.188048077,-1.268567336,-0.086539322,-0.136017565,0.352598304,0.108959166,172
22,31,-0.781802749,-0.948151644,-0.160413296,-0.087802253,0.328925373,-0.678503174,0.545391098,-0.136017565,-0.200676385,-0.274418852,171
22,32,-0.361837313,0.390944549,-0.189300944,-0.494549372,1.033311856,-1.211961027,0.068110317,0.509674655,-1.141243356,0.422128197,170
22,33,-0.501825792,0.09083042,0.022912161,-0.528444965,1.033311856,-1.015423923,-0.931779589,-0.781709786,-0.311331323,0.565317577,169
22,34,-0.301842251,-0.077168249,0.566222154,-0.031309598,0.04717078,-0.699787146,1.110662192,-0.136017565,0.407925773,0.206882226,168
22,35,0.298108372,-0.238642699,0.116241485,-0.347668468,0.610679966,-0.961987568,-0.059875591,0.509674655,0.518580711,0.091406919,167
22,36,-0.10185871,0.319178127,0.350675858,0.386736051,-0.093706516,-0.788545838,-0.142533157,0.509674655,0.463253242,0.629059947,166
22,37,-0.741806041,0.606243815,-0.070417162,0.092974244,0.04717078,-0.77088467,0.398740579,-0.136017565,0.573908179,-0.376960925,165
22,38,0.498091913,0.211528494,0.31178864,0.05907865,0.751557263,-0.928929484,-0.134534037,-0.136017565,0.795218055,-0.152476929,164
22,39,-0.481827438,0.441507255,0.524001746,-0.020011067,0.46980267,-0.848774951,0.004117363,-0.136017565,-0.809278542,-0.655025463,163
22,40,-0.261845543,-0.569746873,-0.367071085,-0.166891971,0.89243456,-1.174827289,-0.246521707,-0.136017565,0.241943366,-0.404674998,162
22,41,0.358103434,-0.142410451,0.457337943,-0.020011067,0.89243456,-0.954741961,0.556056591,-0.136017565,0.131288428,-0.883204669,161
22,42,0.138121539,0.562205329,0.825099921,0.443228706,0.46980267,-1.032632241,-0.270519065,-0.136017565,-0.090021447,-0.139543694,160
22,43,0.298108372,0.108772026,-0.26374219,0.002585995,0.89243456,-1.042142101,0.660045141,-0.136017565,-0.753951074,-0.692901364,159
22,44,0.418098497,-0.232118479,-0.087083113,-0.79960971,0.46980267,-1.232792149,1.595942093,1.155366876,-0.864606011,0.127435215,158
22,45,0.058128123,0.886785283,0.932873069,0.386736051,0.188048077,-0.907645512,-0.006548129,-0.136017565,-0.145348916,-0.037001622,157
22,46,-0.401834022,-0.680658616,0.669551048,-0.121697847,0.751557263,-0.882285885,-0.382506734,-0.136017565,0.241943366,-1.484600066,156
22,47,-0.301842251,0.41377932,-0.229299226,-0.189489033,0.751557263,-0.790810091,-0.403837719,-0.136017565,-0.145348916,-0.937709014,155
22,48,-0.721807687,0.565467439,1.176195949,0.172063961,0.328925373,-0.978290185,0.302751148,-0.781709786,-0.366658791,-0.231923939,154
22,49,0.078126477,-0.599105864,0.179572098,-0.551042027,0.188048077,-1.015876774,0.34807949,-0.781709786,-0.090021447,-0.505369466,153
22,50,-0.141855418,0.009277668,0.066243633,-0.212086095,0.751557263,-0.872776026,0.796030168,-0.136017565,-0.975260949,0.095102129,152
22,51,-0.081860356,0.364847668,-0.839273021,-0.200787564,0.610679966,-0.624161118,0.374743221,0.509674655,-1.639190576,0.056302426,151
22,52,-0.221848835,-0.2712638,0.751769738,0.013884526,1.315066449,-0.980554437,0.142768763,-0.136017565,0.518580711,0.455385086,150
22,53,-0.181852126,0.704107118,0.546223013,-0.630131744,1.033311856,-0.908551213,0.473399025,0.509674655,-0.698623605,-0.120143843,149
22,54,0.278110018,0.296343356,0.908429675,-0.505847903,0.46980267,-1.080634391,0.145435136,-0.136017565,-0.587968667,-0.943251828,148
22,55,0.278110018,-0.122837791,0.617331069,-0.48325084,2.019452932,-1.094219905,1.553280123,0.509674655,-0.42198626,-0.47673159,147
22,56,1.078044182,-0.664348066,0.059577253,0.104272775,1.455943746,-0.908098362,-0.182528753,-0.781709786,-1.528535638,0.533908294,146
22,57,0.058128123,0.266984365,0.468448577,-0.438056716,0.610679966,-0.679861725,1.265311831,0.509674655,0.241943366,0.524670269,145
22,58,0.178118247,1.840952485,0.652885098,-0.90129649,1.455943746,-0.776318876,0.49473001,-1.427402006,-0.643296136,-1.485523868,144
22,59,-0.661812625,-1.35754646,1.343966519,0.081675712,0.610679966,-0.97376168,0.100106794,-0.136017565,0.241943366,0.093254524,143
22,60,-0.961787936,-0.843764121,0.121796802,-0.822206772,0.328925373,-0.888172941,0.332081252,1.155366876,0.07596096,-1.216697354,142
22,61,0.478093559,0.379527164,0.926206689,-0.37026553,1.455943746,-0.745072193,0.545391098,0.509674655,0.518580711,-0.024068388,141
22,62,-0.041863648,-0.070644029,0.496225161,-0.144294909,0.610679966,-0.550799342,1.198652504,-1.427402006,-0.200676385,-1.414391079,140
22,63,-0.261845543,0.014170833,0.086242774,-0.618833213,0.751557263,-0.463852052,0.662711514,-0.781709786,0.07596096,-0.166333965,139
22,64,0.158119893,-0.181555772,0.217348253,-0.618833213,1.033311856,-0.426718313,0.062777571,-0.136017565,-0.753951074,-0.296590111,138
22,65,-0.261845543,0.319178127,-0.00708655,-0.347668468,0.751557263,-0.750053548,0.444068921,0.509674655,-0.200676385,0.418432987,137
22,66,1.318024431,0.567098494,0.281789929,-0.641430275,0.89243456,-0.762280511,-0.361175749,-0.781709786,-0.698623605,-0.36402769,136
22,67,-0.681810979,-0.577902148,-0.00375336,-0.743117055,1.033311856,-0.675786071,-0.646477669,-0.136017565,-1.141243356,-0.062868091,135
22,68,-0.021865294,-0.026605543,0.258457598,-0.37026553,0.89243456,-0.917155372,0.284086536,0.509674655,-0.256003854,0.761163697,134
22,69,1.697993159,-0.080430359,0.810656097,-0.245981688,0.610679966,-1.004555512,-0.363842122,0.509674655,-0.809278542,-0.842557361,133
22,70,0.458095205,1.066201338,0.146240197,-0.26857875,0.751557263,-0.872323175,1.075999342,1.155366876,-0.477313729,0.220739262,132
22,71,0.598083683,0.492069962,0.612886816,0.465825768,0.751557263,-0.962893269,0.70270711,-0.136017565,0.739890586,-0.485969614,131
22,72,0.578085329,-0.117944625,-0.068195036,0.635303734,0.610679966,-0.945684951,0.204095344,0.509674655,0.020633491,-0.547864378,130
22,73,-0.741806041,0.568729549,0.31512183,-0.234683157,0.751557263,-0.818433969,1.443958827,-0.136017565,-0.587968667,1.266483639,129
22,74,1.258029369,0.010908723,-0.189300944,-0.460653778,0.610679966,-1.100559812,1.310640173,-0.781709786,-0.532641198,-1.156650195,128
22,75,-0.921791228,0.996065971,-0.258186873,-0.076503722,0.610679966,-1.210149625,-0.129201291,-0.136017565,-0.809278542,0.76578271,127
22,76,0.818065578,-0.160352057,0.334009908,-0.90129649,1.174189153,-0.822056773,-0.155865022,0.509674655,-0.753951074,0.488641974,126
22,77,0.258111664,-0.108158295,-0.104860127,-0.833505303,0.188048077,-0.837000838,1.547947377,0.509674655,0.07596096,0.910819695,125
22,78,0.218114956,0.05820932,0.168461464,-0.90129649,0.46980267,-0.747789296,1.115994938,-0.136017565,-0.532641198,-0.631006599,124
22,79,0.078126477,-1.35754646,0.041800239,0.081675712,0.610679966,-0.796244296,0.204095344,-0.781709786,-1.030588418,-0.200514656,123
22,80,-0.721807687,-0.582795314,0.006246211,-0.404161123,0.610679966,-0.687560183,0.657378768,-0.136017565,-1.251898293,0.111730573,122
22,81,0.858062287,0.213159549,0.590665548,0.013884526,1.455943746,-0.782658782,0.35607861,0.509674655,-0.311331323,-0.146934114,121
22,82,0.698075454,0.58830221,-0.061528655,-0.358966999,1.596821043,-0.891342895,0.276087417,0.509674655,0.573908179,-0.382503739,120
22,83,-0.081860356,0.053316154,0.292900563,-0.178190502,0.328925373,-0.889531493,0.700040737,-0.136017565,-0.532641198,-0.910918742,119
22,84,0.538088621,-0.359340772,0.705105076,-0.607534682,0.751557263,-1.113239625,0.804029287,-0.136017565,-1.196570825,-1.298915773,118
22,85,-0.861796166,-0.312040176,0.102908725,0.104272775,0.751557263,-0.877757381,-0.078540203,-0.136017565,0.850545524,0.084940302,117
22,86,0.658078746,0.149548402,0.696216569,-0.132996378,1.315066449,-0.559856351,0.566722083,1.155366876,-0.643296136,-0.201438459,116
22,87,0.738072162,0.113665191,0.172905718,-0.325071406,1.033311856,-1.028556587,0.81469478,0.509674655,-1.362553231,-0.22822873,115
22,88,-0.021865294,0.188693723,0.669551048,-0.031309598,1.315066449,-1.216036681,0.369410475,-0.781709786,-0.311331323,-0.16448636,114
22,89,0.638080392,-1.360808571,0.05846619,-0.460653778,0.610679966,-0.679408875,0.129436898,0.509674655,0.297270835,0.007340896,113
22,90,0.158119893,-0.064119809,0.550667267,-1.375834794,1.315066449,-0.700692847,0.14010239,0.509674655,-0.809278542,-0.095201176,112
22,91,0.858062287,0.131606797,0.025134288,-0.065205191,0.46980267,-0.923948129,-0.017213622,-0.781709786,-0.91993348,-0.193124236,111
22,92,0.218114956,0.452924641,0.201793366,-1.409730387,1.455943746,-0.868700371,0.201428971,1.155366876,0.739890586,-0.183886212,110
22,93,-0.00186694,1.035211292,0.593998738,-0.856102365,0.751557263,-1.09874841,0.273421044,0.509674655,0.131288428,-1.251801848,109
22,94,0.118123185,-0.173400497,0.701771886,0.002585995,1.174189153,-0.469739108,0.692041618,1.155366876,-0.91993348,0.139444647,108
22,95,0.498091913,-0.501242561,0.746214421,-0.110399316,0.751557263,-1.017235325,0.262755552,0.509674655,-0.532641198,-0.829624127,107
22,96,-0.221848835,0.575253769,0.064021507,-0.426758185,1.174189153,-0.575253267,0.540058352,1.155366876,0.020633491,-1.426400511,106
22,97,0.258111664,0.06147143,0.194015922,0.318944865,1.033311856,-0.850133502,0.004117363,0.509674655,-1.4178807,-0.102591596,105
22,98,-0.44183073,0.146286292,0.566222154,-0.833505303,0.04717078,-0.78990439,-0.203859737,0.509674655,0.795218055,-0.180191002,104
22,99,0.258111664,0.309391797,0.005135147,-0.528444965,1.455943746,-0.86779467,0.81469478,1.155366876,-0.311331323,0.130206622,103
22,100,-0.421832376,0.387682439,1.092866196,-0.709221462,1.033311856,-0.762733361,0.540058352,-0.136017565,-1.196570825,0.082168895,102
22,101,0.6780771,0.726941888,0.294011626,-0.664027337,0.751557263,-0.53947808,0.065443944,-0.136017565,-0.532641198,0.501575208,101
22,102,0.058128123,-0.245166919,-0.251520493,-0.810908241,1.455943746,-1.104182615,1.078665715,0.509674655,0.020633491,0.137597042,100
22,103,0.398100142,0.868843677,0.286234182,0.047780119,1.315066449,-0.700692847,0.342746744,0.509674655,-0.91993348,0.087711709,99
22,104,-0.561820854,0.651913356,1.103976829,-0.562340558,1.455943746,-1.133165046,0.452068041,-0.136017565,-0.034693978,-0.134924682,98
22,105,0.218114956,0.43661409,0.800656527,-0.607534682,0.89243456,-0.785828735,0.572054829,-0.136017565,-1.030588418,-0.225457322,97
22,106,0.138121539,0.575253769,0.478448147,-0.630131744,0.751557263,-0.930288035,0.620049545,-0.136017565,-0.91993348,-0.572807045,96
22,107,0.198116601,0.642127026,1.093977259,-1.070774455,1.455943746,-0.873681726,0.804029287,1.155366876,-0.753951074,-0.429617664,95
22,108,0.138121539,-0.152196781,0.625108513,-0.889997959,1.033311856,-0.768620418,0.438736175,0.509674655,-0.864606011,-0.982975334,94
22,109,1.637998096,0.534477393,0.448449436,-0.777012648,0.89243456,-0.872776026,0.846691257,1.155366876,-0.587968667,-0.111829621,93
22,110,0.458095205,0.446400421,-0.185967754,-0.856102365,0.89243456,-0.945684951,0.318749387,1.155366876,-0.090021447,-0.372341912,92
22,111,0.278110018,0.027219274,0.016245781,-0.957789145,1.455943746,-0.541289482,-0.342511138,1.155366876,-0.698623605,-1.897539762,91
